category,variable,variable_label,upskilling_mean,upskilling_std,reskilling_mean,reskilling_std,cohens_d,t_statistic,p_value,significance
targeting,p_targetfunc_op_Not Selected,p_targetfunc_op_Not Selected,0.35185185185185186,0.4786573239427101,0.428,0.4957814002029005,0.15606639903696123,-0.11049757842812029,,
targeting,p_targetfunc_op_Selected,p_targetfunc_op_Selected,0.6481481481481481,0.4786573239427101,0.572,0.49578140020290046,-0.15606639903696135,0.11049757842812037,,
targeting,p_targetfunc_mrksal_Not Selected,p_targetfunc_mrksal_Not Selected,0.6388888888888888,0.48143841323312997,0.644,0.47977571734699465,0.010636030544921817,-0.007519855990681527,,
targeting,p_targetfunc_mrksal_Selected,p_targetfunc_mrksal_Selected,0.3611111111111111,0.48143841323312997,0.356,0.47977571734699465,-0.010636030544921701,0.0075198559906814455,,
targeting,p_targetfunc_rd_Not Selected,p_targetfunc_rd_Not Selected,0.9212962962962963,0.26990124840984997,0.92,0.27183741892777985,-0.004784405291674008,0.003383971286039945,,
targeting,p_targetfunc_rd_Selected,p_targetfunc_rd_Selected,0.0787037037037037,0.26990124840984997,0.08,0.27183741892777985,0.004784405291674214,-0.00338397128604009,,
targeting,p_targetfunc_accfin_Not Selected,p_targetfunc_accfin_Not Selected,0.8055555555555556,0.39669174567322585,0.728,0.445882546170984,-0.1830004272463483,0.12995136312519984,,
targeting,p_targetfunc_accfin_Selected,p_targetfunc_accfin_Selected,0.19444444444444445,0.39669174567322585,0.272,0.445882546170984,0.1830004272463482,-0.12995136312519978,,
targeting,p_targetfunc_cust_Not Selected,p_targetfunc_cust_Not Selected,0.5648148148148148,0.4969328839273345,0.592,0.4924490065949829,0.05497157026008238,-0.03885785978193165,,
targeting,p_targetfunc_cust_Selected,p_targetfunc_cust_Selected,0.4351851851851852,0.4969328839273344,0.408,0.4924490065949829,-0.05497157026008238,0.03885785978193166,,
other,p_participated_Fewer than 50,p_participated_Fewer than 50,0.20833333333333334,0.4070597921910301,0.26,0.4395141530861688,0.1216303217596717,-0.0862465328265025,,
other,p_participated_50 - 99,p_participated_50 - 99,0.38425925925925924,0.48754955135877875,0.396,0.4900454859635512,0.024015069977232253,-0.016984395417146702,,
other,p_participated_100 - 499,p_participated_100 - 499,0.27314814814814814,0.4466113197997772,0.2,0.40080240802810124,-0.1730717941521854,0.12189593348952107,,
other,p_participated_500 - 999,p_participated_500 - 999,0.08796296296296297,0.283898964206796,0.084,0.2779442606858303,-0.014117180726450539,0.00997459963280628,,
other,p_participated_1000 - 9999,p_participated_1000 - 9999,0.046296296296296294,0.21061413010567992,0.048,0.21419504679681356,0.008015796353397468,-0.00567152363561804,,
other,p_participated_50000 - 99999,p_participated_50000 - 99999,0.0,0.0,0.0,0.0,0.0,,,
other,p_participated_100000 or more,p_participated_100000 or more,0.0,0.0,0.0,0.0,0.0,,,
other,p_participated_2023_Fewer than 50,p_participated_2023_Fewer than 50,0.08333333333333333,0.27702741028012307,0.148,0.35581232361816,0.2010065919984676,-0.14340424989324277,,
other,p_participated_2023_50 - 99,p_participated_2023_50 - 99,0.2361111111111111,0.42567775416105186,0.26,0.4395141530861688,0.05515053965517001,-0.03904298112201702,,
